ip,app,device,os,channel,click_time,attributed_time,is_attributed
150255,18,3032,607,107,2017-11-07 03:13:43,,0
197349,21,1,19,128,2017-11-06 19:21:49,,0
16547,21,2,9,128,2017-11-09 13:42:54,,0
84870,14,1,25,379,2017-11-09 14:01:49,,0
127559,24,2,17,178,2017-11-06 22:20:28,,0
14475,11,1,19,487,2017-11-06 20:34:20,,0
92681,3,1,13,280,2017-11-07 03:17:17,,0
125222,12,1,11,259,2017-11-07 03:22:11,,0
31379,8,1,13,145,2017-11-06 16:00:52,,0
64430,18,1,19,107,2017-11-09 14:32:06,,0
71562,24,1,9,105,2017-11-06 16:18:03,,0
165397,18,1,19,107,2017-11-07 01:17:21,,0
93587,11,1,11,173,2017-11-07 01:15:48,,0
53337,2,1,3,477,2017-11-06 16:16:04,,0
29017,15,1,40,245,2017-11-06 16:50:12,,0
147164,15,1,35,3,2017-11-06 20:01:49,,0
139583,27,1,4,122,2017-11-07 03:13:11,,0
57555,17,1,37,280,2017-11-07 00:01:31,,0
86419,3,1,20,424,2017-11-07 00:35:29,,0
116963,3,1,19,409,2017-11-07 00:37:18,,0
17390,3,1,8,280,2017-11-07 00:46:02,,0
172483,6,1,19,125,2017-11-06 18:03:58,,0
100393,2,1,18,435,2017-11-07 02:05:57,,0
47772,2,1,13,477,2017-11-07 03:27:09,,0
9838,3,1,15,379,2017-11-07 03:48:41,,0
32623,64,1,6,459,2017-11-06 19:14:13,,0
20266,18,1,13,449,2017-11-09 13:33:14,,0
81428,15,1,8,140,2017-11-06 16:28:27,,0
71071,46,0,24,347,2017-11-06 22:43:53,,0
48212,2,1,13,237,2017-11-09 14:30:43,,0
78529,25,1,13,259,2017-11-09 13:02:20,,0
7160,1,1,17,134,2017-11-06 17:47:38,,0
192414,3,1,13,480,2017-11-07 00:59:25,,0
123896,18,1,17,107,2017-11-07 00:35:05,,0
72820,9,1,12,107,2017-11-09 14:07:54,,0
186908,18,1,13,121,2017-11-06 17:24:49,,0
160719,25,1,17,259,2017-11-09 14:12:18,,0
28237,9,2,18,215,2017-11-09 14:17:02,,0
71987,26,1,13,121,2017-11-07 02:12:00,,0
93713,29,1,18,449,2017-11-06 16:03:26,,0
18860,27,1,9,122,2017-11-09 13:09:16,,0
186606,15,1,19,245,2017-11-07 03:38:10,,0
87879,3,1,13,466,2017-11-07 01:34:08,,0
180321,14,1,13,439,2017-11-06 22:55:09,,0
122288,14,1,16,379,2017-11-07 01:23:28,,0
56412,8,1,13,145,2017-11-09 14:05:51,,0
81674,15,1,22,245,2017-11-06 16:36:14,,0
93404,13,1,15,477,2017-11-07 00:57:55,,0
184757,8,1,3,145,2017-11-07 01:17:21,,0
108596,3,1,13,489,2017-11-09 14:32:25,,0
133239,8,1,19,145,2017-11-07 01:03:05,,0
113543,3,1,13,280,2017-11-07 03:20:37,,0
105293,2,1,53,219,2017-11-06 21:48:40,,0
162201,12,1,13,245,2017-11-07 02:08:52,,0
69503,9,1,8,215,2017-11-07 01:49:20,,0
37674,9,1,13,334,2017-11-07 01:39:50,,0
59125,3,1,19,402,2017-11-06 19:38:03,,0
178907,20,1,19,259,2017-11-06 16:03:35,,0
308307,18,1,19,121,2017-11-09 14:36:38,,0
90485,8,1,10,145,2017-11-06 17:26:41,,0
49057,3,1,26,280,2017-11-07 03:20:12,,0
59997,2,1,19,477,2017-11-07 00:33:36,,0
20385,20,1,18,259,2017-11-06 17:36:43,,0
116213,15,1,22,386,2017-11-07 01:16:23,,0
46729,2,1,17,205,2017-11-06 16:29:29,,0
58962,25,1,17,259,2017-11-07 00:22:15,,0
159119,12,1,10,178,2017-11-07 00:47:21,,0
142484,12,1,13,481,2017-11-07 01:38:50,,0
97338,2,1,13,477,2017-11-06 18:09:15,,0
153169,1,1,25,150,2017-11-07 03:15:06,,0
64609,18,1,17,107,2017-11-07 00:24:45,,0
39879,2,1,28,122,2017-11-06 16:31:00,,0
51918,9,1,19,134,2017-11-09 13:15:37,,0
92804,15,1,53,245,2017-11-06 21:57:51,,0
53454,8,2,18,145,2017-11-07 03:37:52,,0
8352,9,1,15,334,2017-11-07 01:47:06,,0
14320,15,1,19,140,2017-11-06 16:21:19,,0
148324,9,1,9,215,2017-11-06 22:38:24,,0
85674,29,1,3,343,2017-11-07 03:41:58,,0
190133,2,1,19,435,2017-11-07 00:31:44,,0
75899,12,1,10,178,2017-11-09 13:00:49,,0
67067,28,1,18,135,2017-11-09 14:36:16,,0
25648,15,1,13,111,2017-11-09 14:37:03,,0
75858,21,1,19,128,2017-11-09 13:09:02,,0
53454,6,2,13,459,2017-11-07 03:17:02,,0
73761,12,1,18,265,2017-11-09 14:04:48,,0
106200,12,1,26,328,2017-11-06 20:47:29,,0
88079,15,1,13,245,2017-11-07 00:27:10,,0
32612,14,1,18,439,2017-11-06 18:13:03,,0
118765,18,1,10,107,2017-11-06 16:07:59,,0
80605,12,1,15,205,2017-11-09 14:20:56,,0
119369,1,1,23,120,2017-11-09 13:07:05,,0
181916,3,1,17,115,2017-11-06 23:40:07,,0
84701,18,1,19,107,2017-11-09 14:11:41,,0
95006,25,1,13,259,2017-11-07 00:14:45,,0
8482,9,1,14,244,2017-11-09 14:28:15,,0
22866,18,1,4,107,2017-11-07 00:10:30,,0
40348,18,1,19,134,2017-11-07 00:25:24,,0
79146,18,1,13,107,2017-11-06 23:29:01,,0
58712,9,1,13,244,2017-11-07 01:32:01,,0
27879,10,1,37,377,2017-11-06 21:02:23,,0
194441,12,1,15,245,2017-11-06 23:29:16,,0
188224,18,3032,607,107,2017-11-06 17:21:51,,0
43763,22,1,20,116,2017-11-09 13:30:22,,0
83230,64,1,41,459,2017-11-06 21:34:47,,0
189269,12,1,26,328,2017-11-07 03:49:23,,0
24847,9,1,3,107,2017-11-09 14:16:11,,0
106361,3,1,19,417,2017-11-07 01:03:44,,0
17443,2,1,8,236,2017-11-07 02:00:27,,0
107809,15,1,16,480,2017-11-07 01:20:35,,0
283006,18,1,13,134,2017-11-09 13:17:16,,0
119289,15,1,3,245,2017-11-06 16:17:50,,0
88312,15,1,13,245,2017-11-06 16:05:03,,0
47304,3,1,13,452,2017-11-09 14:11:33,,0
11133,3,1,19,424,2017-11-09 14:25:33,,0
82813,9,1,17,334,2017-11-06 19:09:15,,0
26593,9,1,15,127,2017-11-09 13:40:24,,0
102931,12,1,35,328,2017-11-07 03:13:18,,0
149422,2,1,17,435,2017-11-07 01:28:00,,0
1256,15,1,17,140,2017-11-06 16:34:49,,0
65462,1,2,8,118,2017-11-07 00:00:15,,0
18906,2,1,13,237,2017-11-07 00:45:58,,0
103054,2,1,26,469,2017-11-09 13:45:07,,0
99219,12,1,12,328,2017-11-07 01:51:55,,0
73487,20,2,17,259,2017-11-06 23:50:30,,0
28051,64,1,23,459,2017-11-07 00:12:20,,0
14888,2,1,15,435,2017-11-09 14:48:46,,0
173988,18,1,14,107,2017-11-09 14:23:55,,0
46573,2,1,25,477,2017-11-07 03:17:03,,0
159702,2,1,19,364,2017-11-09 13:37:35,,0
94486,12,1,19,424,2017-11-06 16:14:40,,0
136611,24,1,20,105,2017-11-06 18:09:25,,0
194288,2,1,25,477,2017-11-06 17:07:31,,0
30231,3,1,19,130,2017-11-09 13:13:15,,0
85074,3,1,26,452,2017-11-06 23:54:39,,0
48170,9,1,19,442,2017-11-06 16:57:44,,0
109486,3,1,25,442,2017-11-07 01:52:23,,0
111739,2,1,34,205,2017-11-07 01:09:39,,0
18781,28,1,27,317,2017-11-09 13:01:43,,0
84460,14,1,19,208,2017-11-07 01:43:40,,0
82964,15,1,3,480,2017-11-09 13:13:48,,0
69747,9,1,18,442,2017-11-07 00:26:11,,0
121848,3,1,16,135,2017-11-06 16:14:42,,0
206608,21,1,19,128,2017-11-06 18:12:23,,0
33888,14,1,19,463,2017-11-07 00:23:11,,0
48840,12,1,19,105,2017-11-09 13:49:40,,0
16007,13,1,10,477,2017-11-09 13:07:14,,0
159880,3,1,13,379,2017-11-07 03:54:03,,0
206655,8,1,22,145,2017-11-07 00:47:56,,0
82449,3,1,12,211,2017-11-09 14:21:00,,0
175364,2,1,37,122,2017-11-09 14:21:48,,0
77048,15,1,32,245,2017-11-07 03:12:53,,0
85720,15,1,13,379,2017-11-06 16:49:44,,0
110570,26,1,10,121,2017-11-06 17:11:17,,0
81970,12,1,19,245,2017-11-09 14:37:59,,0
211853,1,1,19,124,2017-11-07 03:39:52,,0
88211,12,1,27,245,2017-11-06 16:32:56,,0
176129,3,1,17,402,2017-11-06 17:14:05,,0
12276,20,1,19,259,2017-11-07 03:19:56,,0
4553,18,1,16,107,2017-11-07 01:53:06,,0
1319,6,1,8,459,2017-11-09 13:57:40,,0
8580,35,1,19,21,2017-11-07 02:10:22,2017-11-07 02:48:41,1
125129,2,1,19,237,2017-11-07 03:42:39,,0
123840,12,1,17,205,2017-11-07 01:36:41,,0
17560,3,1,18,280,2017-11-07 00:22:02,,0
100393,2,1,9,237,2017-11-09 13:42:01,,0
205979,8,1,32,145,2017-11-07 03:23:23,,0
60621,18,1,22,107,2017-11-07 01:47:08,,0
45745,9,1,9,134,2017-11-07 00:00:43,,0
68074,15,1,47,379,2017-11-06 17:49:59,,0
87521,24,1,17,105,2017-11-07 03:52:00,,0
48030,24,2,15,105,2017-11-06 17:15:03,,0
156935,15,1,17,386,2017-11-09 13:58:01,,0
103183,9,1,27,232,2017-11-09 14:16:31,,0
178851,2,1,37,237,2017-11-07 01:38:49,,0
152444,11,1,22,469,2017-11-07 03:47:40,,0
135751,20,1,10,478,2017-11-07 00:00:06,,0
13222,9,1,19,334,2017-11-07 00:16:18,,0
15193,22,1,9,116,2017-11-07 01:21:53,,0
104782,11,1,19,325,2017-11-09 14:26:33,,0
105475,18,1,19,121,2017-11-06 21:27:58,,0
29140,15,1,16,111,2017-11-09 14:35:43,,0
106929,9,1,13,334,2017-11-06 23:18:09,,0
107201,8,1,13,145,2017-11-07 03:26:01,,0
114276,9,1,13,466,2017-11-09 14:21:23,,0
112543,18,1,3,121,2017-11-07 03:35:07,,0
77155,12,1,18,140,2017-11-06 17:00:22,,0
135585,18,1,19,107,2017-11-06 16:57:02,,0
97300,9,1,37,334,2017-11-07 03:35:45,,0
50169,8,2,49,259,2017-11-09 13:08:59,,0
354446,3,1,17,480,2017-11-09 14:35:37,,0
44725,11,1,6,360,2017-11-09 13:13:08,,0
26777,15,1,20,153,2017-11-07 00:20:04,,0
178130,14,1,13,463,2017-11-09 13:47:28,,0
74090,2,1,3,469,2017-11-07 01:35:16,,0
124809,18,1,19,121,2017-11-06 17:39:38,,0
144833,23,1,13,153,2017-11-06 23:55:46,,0
89221,8,1,22,145,2017-11-07 00:44:59,,0
111096,2,1,19,219,2017-11-07 01:49:41,,0
95029,13,1,13,477,2017-11-09 14:29:49,,0
29315,15,1,13,386,2017-11-06 23:59:14,,0
76211,12,1,13,259,2017-11-09 14:17:39,,0
21601,12,1,19,140,2017-11-06 16:19:07,,0
146786,15,1,19,245,2017-11-06 16:23:09,,0
121269,14,1,13,134,2017-11-07 01:33:23,,0
195843,12,1,14,265,2017-11-09 14:22:27,,0
10065,12,1,13,328,2017-11-06 21:05:58,,0
64982,12,1,8,245,2017-11-07 03:58:12,,0
99944,15,1,13,386,2017-11-06 19:52:20,,0
119569,2,1,19,122,2017-11-06 16:03:00,,0
139426,1,1,22,153,2017-11-09 14:12:59,,0
12505,3,1,13,110,2017-11-06 18:24:39,,0
40931,14,1,25,439,2017-11-09 13:04:41,,0
21169,3,1,19,371,2017-11-07 00:35:07,,0
1790,3,1,20,137,2017-11-07 01:20:32,,0
170763,3,1,19,424,2017-11-06 18:15:23,,0
70896,20,1,14,259,2017-11-06 17:34:44,,0
104838,18,3032,607,107,2017-11-07 00:42:50,,0
208339,3,1,19,137,2017-11-06 23:14:27,,0
100275,18,1,13,121,2017-11-06 17:25:57,,0
79788,18,1,12,134,2017-11-09 13:26:42,,0
327456,26,1,18,121,2017-11-09 13:34:18,,0
66507,18,1,19,107,2017-11-06 23:25:27,,0
102738,2,1,19,452,2017-11-07 02:22:00,,0
37801,18,1,12,134,2017-11-07 00:48:59,,0
5596,2,1,19,469,2017-11-06 17:12:59,,0
155829,11,1,13,319,2017-11-07 01:18:45,,0
4676,15,1,19,278,2017-11-07 00:52:22,,0
175958,18,1,15,439,2017-11-06 23:32:50,,0
3964,26,1,34,266,2017-11-09 13:30:40,,0
17816,3,1,15,205,2017-11-06 23:15:22,,0
79909,18,1,19,379,2017-11-09 14:37:45,,0
56765,14,1,37,489,2017-11-06 23:06:02,,0
18864,18,1,3,439,2017-11-07 03:22:05,,0
152306,6,1,19,459,2017-11-07 01:16:25,,0
175341,2,1,19,122,2017-11-07 01:38:12,,0
161033,18,1,13,121,2017-11-06 21:01:02,,0
92766,3,2,49,153,2017-11-06 18:31:35,,0
79205,8,1,25,145,2017-11-06 23:23:05,,0
131715,15,1,22,140,2017-11-07 02:06:38,,0
22818,23,1,13,153,2017-11-09 14:50:04,,0
115265,9,1,19,232,2017-11-07 00:21:39,,0
25161,20,1,13,259,2017-11-06 23:57:40,,0
23217,9,1,13,134,2017-11-06 23:38:36,,0
59882,9,1,13,232,2017-11-07 01:45:47,,0
54991,25,1,16,259,2017-11-09 14:18:25,,0
168925,28,1,19,135,2017-11-07 01:24:38,,0
36213,18,1,13,107,2017-11-09 14:28:10,,0
104533,12,1,20,277,2017-11-07 00:34:29,,0
105861,3,1,6,466,2017-11-06 22:10:21,,0
37471,3,1,3,280,2017-11-07 03:37:18,,0
103473,27,1,13,153,2017-11-07 00:00:08,,0
64670,3,1,41,280,2017-11-07 01:56:18,,0
7146,12,1,13,424,2017-11-07 00:33:44,,0
14809,9,1,26,442,2017-11-06 19:53:31,,0
95929,8,1,13,259,2017-11-07 01:04:40,,0
61330,3,1,19,409,2017-11-07 00:13:27,,0
16399,9,1,13,215,2017-11-07 01:03:23,,0
71483,18,1,25,134,2017-11-07 01:02:54,,0
8259,35,1,13,21,2017-11-07 01:33:51,2017-11-07 01:34:34,1
93291,2,2,16,205,2017-11-09 14:10:56,,0
15538,18,1,23,121,2017-11-07 00:22:08,,0
48900,12,1,10,265,2017-11-06 18:23:28,,0
15879,3,1,19,173,2017-11-09 14:54:49,,0
45362,20,1,10,478,2017-11-06 17:51:55,,0
109096,18,1,13,107,2017-11-09 13:12:09,,0
36213,2,1,47,205,2017-11-06 16:55:50,,0
4052,13,1,19,477,2017-11-07 00:51:25,,0
123955,9,1,13,445,2017-11-09 14:52:20,,0
114199,14,1,18,379,2017-11-06 22:37:32,,0
83348,12,1,22,497,2017-11-09 13:44:12,,0
155851,13,1,13,477,2017-11-06 22:37:29,,0
84896,2,1,22,219,2017-11-09 13:55:07,,0
106308,12,1,19,259,2017-11-07 01:40:49,,0
96091,12,1,22,481,2017-11-07 00:01:45,,0
64268,18,1,6,121,2017-11-09 14:58:41,,0
62202,9,1,19,466,2017-11-09 14:16:15,,0
299220,18,1,20,379,2017-11-09 13:25:07,,0
6572,9,1,19,232,2017-11-06 22:54:17,,0
17289,6,1,19,125,2017-11-07 03:23:03,,0
40407,8,1,13,145,2017-11-07 02:07:15,,0
158006,18,1,19,121,2017-11-06 18:01:36,,0
191364,1,1,19,125,2017-11-07 00:52:22,,0
26337,9,1,15,107,2017-11-09 13:38:28,,0
122489,12,1,19,265,2017-11-07 00:34:12,,0
32262,28,1,19,317,2017-11-09 13:34:13,,0
66058,12,1,3,328,2017-11-06 21:48:55,,0
73487,25,1,19,259,2017-11-06 17:13:48,,0
133825,23,1,16,153,2017-11-07 02:10:39,,0
193521,23,1,8,153,2017-11-06 18:25:46,,0
85065,2,2,65,237,2017-11-09 13:26:33,,0
49034,12,1,9,19,2017-11-07 01:51:49,,0
75634,18,1,19,107,2017-11-09 13:53:16,,0
113630,22,1,19,116,2017-11-07 03:23:42,,0
85188,11,1,28,137,2017-11-09 13:11:18,,0
38692,3,1,13,280,2017-11-06 16:14:40,,0
145934,8,1,13,145,2017-11-06 18:08:51,,0
201182,14,1,19,480,2017-11-07 01:36:10,,0
38326,18,1,18,107,2017-11-07 01:44:24,,0
66327,5,1,19,377,2017-11-09 13:29:21,,0
9734,18,1,13,107,2017-11-07 03:58:58,,0
88217,2,1,13,258,2017-11-09 13:46:10,,0
105587,12,1,79,265,2017-11-09 14:59:08,,0
5348,1,1,58,178,2017-11-07 00:27:25,,0
184432,9,1,13,334,2017-11-09 14:54:10,,0
95766,95,3032,607,347,2017-11-07 03:29:38,,0
210430,3,1,13,280,2017-11-07 00:26:06,,0
53425,12,1,13,178,2017-11-07 00:04:32,,0
99292,23,1,19,153,2017-11-07 01:35:54,,0
212231,26,1,35,266,2017-11-07 01:01:54,,0
147957,3,1,19,424,2017-11-07 01:50:09,,0
50093,12,2,36,265,2017-11-09 14:38:19,,0
108611,12,1,13,245,2017-11-07 01:34:24,,0
170887,13,1,13,469,2017-11-06 20:56:39,,0
109226,3,1,28,135,2017-11-07 00:16:38,,0
137277,64,1,16,459,2017-11-06 19:16:23,,0
190692,18,1,23,121,2017-11-06 22:19:45,,0
203055,24,2,17,178,2017-11-07 00:12:51,,0
34587,28,1,25,135,2017-11-06 17:24:33,,0
23203,12,1,44,19,2017-11-07 03:16:31,,0
56435,9,1,19,334,2017-11-06 22:41:48,,0
37556,8,1,27,145,2017-11-06 21:27:59,,0
3133,15,1,13,430,2017-11-07 03:41:07,,0
96933,2,1,8,122,2017-11-07 02:02:35,,0
185279,3,1,20,280,2017-11-07 01:18:20,,0
38575,14,1,19,401,2017-11-09 13:58:37,,0
76794,9,1,13,442,2017-11-09 13:11:16,,0
105406,21,1,4,128,2017-11-07 01:43:35,,0
55729,9,1,16,466,2017-11-09 13:19:11,,0
43793,15,1,19,245,2017-11-06 19:03:59,,0
24021,14,1,19,480,2017-11-06 23:59:01,,0
44725,3,2,19,137,2017-11-06 16:03:57,,0
102138,3,1,32,280,2017-11-07 01:35:17,,0
90590,3,1,8,137,2017-11-06 23:10:27,,0
94840,18,2,56,376,2017-11-09 14:21:42,,0
179858,3,1,17,417,2017-11-06 22:23:28,,0
164886,14,1,13,442,2017-11-06 17:07:18,,0
143457,3,1,17,280,2017-11-07 00:19:49,,0
123876,3,1,20,280,2017-11-07 02:03:27,,0
48240,94,1,19,361,2017-11-09 13:23:19,,0
112012,9,1,22,258,2017-11-06 17:55:42,,0
89250,15,1,13,430,2017-11-07 02:10:58,,0
27174,12,1,17,212,2017-11-07 00:16:14,,0
122042,15,1,17,3,2017-11-09 13:57:19,,0
151574,12,1,10,178,2017-11-06 23:17:24,,0
109882,18,3032,607,107,2017-11-07 01:18:36,,0
29330,12,1,17,135,2017-11-06 16:36:53,,0
88029,3,1,19,280,2017-11-07 02:01:41,,0
121247,15,1,13,315,2017-11-07 01:22:17,,0
66013,15,1,13,245,2017-11-07 01:23:01,,0
49518,12,1,19,178,2017-11-09 13:59:51,,0
43118,14,1,8,463,2017-11-07 01:33:23,,0
91885,14,1,18,349,2017-11-07 01:32:02,,0
68888,18,1,18,439,2017-11-07 00:30:58,,0
205573,24,1,13,105,2017-11-09 13:27:12,,0
104430,1,1,19,153,2017-11-07 01:19:13,,0
130219,12,1,19,328,2017-11-06 22:43:01,,0
14085,15,1,23,245,2017-11-07 00:56:07,,0
363364,14,1,19,467,2017-11-09 14:33:44,,0
209556,24,1,1,105,2017-11-07 03:34:42,,0
17262,3,1,13,424,2017-11-07 01:46:09,,0
27607,3,1,6,280,2017-11-07 00:27:24,,0
58838,15,1,19,130,2017-11-06 23:22:50,,0
105293,11,1,19,173,2017-11-06 20:14:27,,0
17957,12,1,19,259,2017-11-06 23:44:01,,0
64618,3,1,27,452,2017-11-06 22:28:52,,0
73487,12,1,20,259,2017-11-09 13:25:07,,0
123729,18,1,2,134,2017-11-09 14:38:10,,0
363364,3,1,18,280,2017-11-09 14:40:22,,0
29836,2,1,22,219,2017-11-06 17:38:41,,0
100393,18,1,18,107,2017-11-09 14:22:29,,0
103913,3,2,9,280,2017-11-07 03:26:20,,0
28237,55,1,13,406,2017-11-09 13:45:48,,0
48242,6,1,18,459,2017-11-09 13:57:14,,0
48820,13,1,13,477,2017-11-07 01:33:59,,0
31785,14,1,19,401,2017-11-06 23:32:47,,0
117115,15,1,19,3,2017-11-07 00:01:36,,0
37217,15,1,10,430,2017-11-09 14:22:38,,0
163371,1,1,19,124,2017-11-07 03:43:39,,0
73516,18,1,13,121,2017-11-06 21:39:55,,0
65253,3,1,13,409,2017-11-06 23:20:42,,0
94921,9,1,20,127,2017-11-09 14:18:41,,0
187026,26,1,3,266,2017-11-06 17:40:38,,0
187189,1,1,13,153,2017-11-09 14:01:20,,0
7059,15,1,13,245,2017-11-06 17:15:45,,0
27010,3,1,19,137,2017-11-07 00:54:43,,0
114220,14,1,8,379,2017-11-07 03:46:50,,0
171605,18,1,20,107,2017-11-07 00:42:43,,0
106200,21,1,19,128,2017-11-09 13:46:42,,0
51859,12,1,19,178,2017-11-09 13:35:52,,0
107421,37,1,19,21,2017-11-07 02:04:15,,0
2076,8,1,18,145,2017-11-07 03:53:44,,0
193026,3,1,13,480,2017-11-07 01:48:35,,0
100042,18,1,19,107,2017-11-06 17:54:14,,0
103065,9,2,17,107,2017-11-09 14:47:05,,0
118367,11,1,19,173,2017-11-06 23:24:56,,0
48552,14,1,18,442,2017-11-07 01:44:10,,0
150154,1,1,19,134,2017-11-06 17:27:29,,0
63051,15,1,19,315,2017-11-07 02:20:46,,0
85181,3,1,17,489,2017-11-07 03:52:40,,0
86048,9,1,18,244,2017-11-07 01:41:38,,0
88914,2,1,13,122,2017-11-06 20:40:06,,0
66998,2,1,1,452,2017-11-07 02:05:45,,0
76999,14,1,13,349,2017-11-07 00:58:05,,0
35019,12,1,28,178,2017-11-07 03:26:14,,0
5314,1,1,19,118,2017-11-07 00:07:17,,0
105239,12,1,19,265,2017-11-07 01:45:39,,0
98084,15,1,13,278,2017-11-07 03:18:12,,0
124096,12,1,19,265,2017-11-06 18:48:23,,0
114276,15,1,13,245,2017-11-06 16:23:35,,0
103677,2,1,8,469,2017-11-07 00:56:16,,0
83705,8,1,18,145,2017-11-06 17:54:20,,0
89757,9,1,17,334,2017-11-06 23:14:24,,0
46532,3,1,19,280,2017-11-06 16:32:47,,0
21187,3,1,36,424,2017-11-09 13:33:09,,0
71788,18,3032,607,107,2017-11-07 00:47:38,,0
178873,18,1,13,121,2017-11-06 19:01:50,,0
109259,26,1,1,266,2017-11-07 01:54:21,,0
40248,3,1,22,480,2017-11-06 23:10:46,,0
91456,21,1,19,128,2017-11-06 22:38:29,,0
120844,14,1,19,349,2017-11-07 01:35:11,,0
54524,2,1,13,205,2017-11-06 16:18:06,,0
186068,35,1,13,274,2017-11-07 02:05:56,2017-11-07 02:14:53,1
24981,14,1,13,401,2017-11-07 03:32:17,,0
108913,28,1,18,135,2017-11-07 00:53:19,,0
105215,3,1,13,280,2017-11-07 00:25:47,,0
198340,11,1,19,173,2017-11-06 17:47:40,,0
95967,3,1,13,19,2017-11-07 00:04:23,,0
113839,3,1,17,280,2017-11-07 02:10:57,,0
2647,12,2,32,140,2017-11-06 22:55:16,,0
116609,9,1,25,215,2017-11-09 14:27:51,,0
68516,3,2,8,280,2017-11-07 03:47:50,,0
18926,18,1,18,107,2017-11-06 23:39:50,,0
196389,12,1,37,245,2017-11-07 02:06:50,,0
2223,9,1,19,442,2017-11-09 13:05:38,,0
40965,8,1,13,145,2017-11-06 18:37:52,,0
24907,3,1,13,280,2017-11-07 02:00:44,,0
95766,2,1,19,122,2017-11-07 00:31:15,,0
5348,6,1,41,125,2017-11-06 17:44:16,,0
77355,9,1,20,134,2017-11-06 16:12:35,,0
191398,18,1,30,121,2017-11-06 18:38:30,,0
18860,3,1,28,205,2017-11-06 23:55:34,,0
60875,15,1,37,3,2017-11-06 19:23:26,,0
25737,2,2,65,205,2017-11-09 13:19:12,,0
40372,3,1,8,452,2017-11-06 21:56:58,,0
137397,2,1,13,364,2017-11-07 03:55:08,,0
87764,12,1,10,174,2017-11-07 00:40:33,,0
124607,8,1,36,145,2017-11-09 14:45:24,,0
102206,14,1,18,463,2017-11-06 19:41:16,,0
27028,8,1,15,145,2017-11-06 16:54:14,,0
54986,9,1,27,107,2017-11-09 14:19:42,,0
47598,3,1,20,466,2017-11-07 01:32:43,,0
31536,3,1,32,424,2017-11-06 16:59:46,,0
142932,15,1,17,140,2017-11-07 03:43:22,,0
93587,3,2,20,280,2017-11-07 02:23:32,,0
53964,3,1,13,280,2017-11-09 13:56:50,,0
101941,15,2,10,245,2017-11-06 23:08:00,,0
139064,9,1,17,258,2017-11-07 00:42:01,,0
123994,12,1,40,140,2017-11-09 13:22:53,,0
179067,3,1,19,280,2017-11-07 01:22:26,,0
119138,3,1,19,130,2017-11-06 22:29:24,,0
337346,23,1,19,153,2017-11-09 13:26:21,,0
12948,24,2,37,105,2017-11-09 14:52:15,,0
22158,3,1,13,280,2017-11-07 01:26:28,,0
1909,12,1,22,245,2017-11-06 17:23:33,,0
44076,23,1,12,153,2017-11-07 03:48:42,,0
43793,18,1,19,134,2017-11-09 13:19:44,,0
79049,2,1,13,205,2017-11-09 14:12:22,,0
123994,18,1,13,449,2017-11-09 14:43:51,,0
119349,3,1,19,280,2017-11-09 14:12:15,,0
67109,9,1,13,334,2017-11-07 00:47:38,,0
113508,3,1,19,452,2017-11-07 03:55:36,,0
212367,9,1,3,134,2017-11-06 16:35:18,,0
105113,24,1,13,105,2017-11-06 21:50:53,,0
138685,3,1,19,173,2017-11-06 18:42:56,,0
70171,1,1,20,118,2017-11-06 23:48:42,,0
95860,9,1,13,127,2017-11-09 14:07:40,,0
185670,12,1,4,245,2017-11-06 20:13:52,,0
76780,1,1,18,134,2017-11-06 22:38:10,,0
105587,9,2,13,107,2017-11-09 14:26:58,,0
65659,2,1,13,212,2017-11-09 14:17:25,,0
6541,1,1,2,134,2017-11-06 22:37:53,,0
105782,2,2,3,364,2017-11-07 02:19:54,,0
53843,2,1,13,219,2017-11-09 14:52:22,,0
332261,18,1,13,107,2017-11-09 14:07:20,,0
18406,18,1,16,379,2017-11-09 13:39:32,,0
93587,12,1,9,245,2017-11-07 00:08:51,,0
70522,26,1,18,121,2017-11-07 01:12:21,,0
119823,12,1,19,328,2017-11-06 16:12:22,,0
118412,3,1,26,280,2017-11-07 00:35:25,,0
54841,22,1,2,116,2017-11-07 01:57:35,,0
44198,2,1,41,469,2017-11-06 23:55:37,,0
3994,15,1,19,277,2017-11-06 23:32:08,,0
113834,14,1,14,379,2017-11-06 23:15:37,,0
59837,12,1,19,328,2017-11-06 22:00:47,,0
131133,14,1,14,489,2017-11-07 01:32:56,,0
27453,14,1,13,123,2017-11-07 00:22:49,,0
125217,13,1,13,477,2017-11-07 01:01:18,,0
35945,9,1,41,322,2017-11-09 13:28:32,,0
45,1,1,22,134,2017-11-07 00:39:49,,0
47193,12,1,1,328,2017-11-07 01:52:43,,0
186808,9,1,19,134,2017-11-06 16:39:42,,0
90904,15,1,10,379,2017-11-07 00:34:07,,0
34587,9,1,13,215,2017-11-07 00:51:24,,0
95208,20,1,19,478,2017-11-07 00:52:33,,0
44590,12,1,19,424,2017-11-07 01:10:39,,0
39410,9,1,25,442,2017-11-07 03:13:05,,0
75637,9,2,17,442,2017-11-09 13:49:35,,0
73671,2,1,19,205,2017-11-06 17:10:47,,0
132273,12,1,18,140,2017-11-07 00:43:58,,0
106933,12,1,13,265,2017-11-09 13:40:35,,0
296695,3,1,13,137,2017-11-09 14:40:46,,0
100042,3,1,12,205,2017-11-06 22:00:25,,0
12549,2,1,17,219,2017-11-09 13:45:52,,0
27364,9,1,27,127,2017-11-09 13:58:21,,0
